step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,mean_temperature,max_temperature,temperature_variance
237,63,63,0.0,0.0,,,,33.0,33,
238,85,85,0.0,0.0,,,,33.0,33,
239,74,74,0.0,0.0,,,,33.0,33,
240,73,73,0.0,0.0,,,,33.0,33,
241,85,85,0.0,0.0,,,,33.0,33,
242,62,123,0.5,0.0,0.5,,,33.0,33,0.0
243,78,78,0.0,0.0,,,,33.0,33,
244,81,81,0.0,0.0,,,,33.0,33,
245,65,65,0.0,0.0,,,,33.0,33,
246,77,77,0.0,0.0,,,,33.0,33,
247,58,58,0.0,0.0,,,,33.0,33,
248,72,72,0.0,0.0,,,,33.0,33,
249,68,68,0.0,0.0,,,,33.0,33,
250,64,64,0.0,0.0,,,,33.0,33,
251,63,63,0.0,0.0,,,,33.0,33,
252,69,69,0.0,0.0,,,,33.0,33,
253,62,62,0.0,0.0,,,,33.0,33,
254,97,238,17.0,-19.0,290.3333333333333,0.34997364451419005,,34.0,34,0.0
255,90,228,16.5,-9.0,291.0,-1.2056594965075214,,34.0,34,0.0
256,62,62,0.0,0.0,,,,34.0,34,
257,177,868,39.333333333333336,-26.0,1861.0,-0.6504899538757919,-0.9119869050544267,34.0,34,0.0
258,83,300,5.666666666666667,-10.0,52.666666666666664,-0.34535852662243977,-0.5765902900176254,34.0,34,0.0
259,57,57,0.0,0.0,,,,34.0,34,
260,89,164,7.0,0.0,98.0,,,34.0,34,0.0
261,132,500,32.5,-19.333333333333332,879.5,-0.016965220528238498,-2.7918073250183175,34.0,34,0.0
262,135,3446,1.8,-79.0,231.07311827956988,-1.8485534968259207,5.130989846989557,34.70967741935484,35,0.21290322580645155
263,76,150,0.0,-2.0,2.0,,,35.0,35,0.0
264,72,206,0.5,-9.0,24.333333333333332,-1.6523167403329984,,35.0,35,0.0
265,201,660,21.6,0.0,1867.5,1.2504146398535325,1.258644215415881,35.0,35,0.0
266,100,100,0.0,0.0,,,,35.0,35,
267,165,165,0.0,0.0,,,,35.0,35,
268,141,205,38.5,0.0,2964.5,,,35.0,35,0.0
269,139,139,0.0,0.0,,,,35.0,35,
270,86,86,0.0,0.0,,,,30.0,30,
271,125,402,29.5,-9.0,615.0,-1.138248396516267,2.17788353493291,30.0,30,0.0
272,67,192,2.0,-5.0,7.0,1.457862967321305,,30.0,30,0.0
273,144,2819,13.8,-2.85,449.2733333333333,-0.8240505623948018,-0.4979922296897845,30.0,30,0.0
274,83,83,0.0,0.0,,,,30.0,30,
275,214,4512,7.75,-8.285714285714286,1970.1532976827095,-0.23256010622205284,-0.8794719615454505,30.764705882352942,31,0.18538324420677366
276,160,590,23.666666666666668,-50.0,1800.5,-0.5876358558606419,-1.6986671217635942,31.0,31,0.0
277,106,204,4.0,0.0,32.0,,,31.0,31,0.0
278,204,313,0.0,-95.0,4512.5,,,31.0,31,0.0
279,179,179,0.0,0.0,,,,31.0,31,
280,232,232,0.0,0.0,,,,31.0,31,
281,214,296,66.0,0.0,8712.0,,,31.0,31,0.0
282,202,268,68.0,0.0,9248.0,,,31.0,31,0.0
283,174,174,0.0,0.0,,,,31.0,31,
284,174,174,0.0,0.0,,,,31.0,31,
285,189,189,0.0,0.0,,,,31.0,31,
286,59,59,0.0,0.0,,,,32.0,32,
287,64,64,0.0,0.0,,,,32.0,32,
