id,cid,counter,tData,tData_2,tData_3,tData_4,pData,pData_2,pData_3,pData_4,created_at,updated_at
90147,345,1715698644164,6,6,6,6,0,0,0,0,2024-05-14 16:57:25,2024-05-14 16:57:25
90148,345,1715698644525,6,6,6,6,0,0,0,0,2024-05-14 16:57:26,2024-05-14 16:57:26
90149,345,1715698644887,6,6,6,6,0,0,0,0,2024-05-14 16:57:26,2024-05-14 16:57:26
90150,345,1715698645201,6,6,6,6,0,0,0,0,2024-05-14 16:57:26,2024-05-14 16:57:26
90151,345,1715698645568,6,6,6,6,0,0,0,0,2024-05-14 16:57:27,2024-05-14 16:57:27
90152,345,1715698645923,6,6,6,6,0,0,0,0,2024-05-14 16:57:27,2024-05-14 16:57:27
90153,345,1715698646275,6,6,6,6,0,0,0,0,2024-05-14 16:57:27,2024-05-14 16:57:27
90154,345,1715698646648,6,6,6,6,0,0,0,0,2024-05-14 16:57:28,2024-05-14 16:57:28
90155,345,1715698647020,6,6,6,6,0,0,0,0,2024-05-14 16:57:28,2024-05-14 16:57:28
90156,345,1715698647293,6,6,6,6,0,0,0,0,2024-05-14 16:57:28,2024-05-14 16:57:28
90157,345,1715698647651,6,6,6,6,0,0,0,0,2024-05-14 16:57:29,2024-05-14 16:57:29
90158,345,1715698648022,6,6,6,6,0,0,0,0,2024-05-14 16:57:29,2024-05-14 16:57:29
90159,345,1715698648396,6,6,6,6,0,0,0,0,2024-05-14 16:57:30,2024-05-14 16:57:30
90160,345,1715698648774,6,6,6,6,0,0,0,0,2024-05-14 16:57:30,2024-05-14 16:57:30
90161,345,1715698649114,6,6,6,6,0,0,0,0,2024-05-14 16:57:30,2024-05-14 16:57:30
90162,345,1715698649474,6,6,6,6,0,0,0,0,2024-05-14 16:57:31,2024-05-14 16:57:31
90163,345,1715698649794,6,6,6,6,0,0,0,0,2024-05-14 16:57:31,2024-05-14 16:57:31
90164,345,1715698650149,6,6,6,6,0,0,0,0,2024-05-14 16:57:31,2024-05-14 16:57:31
90165,345,1715698650484,6,6,6,6,0,0,0,0,2024-05-14 16:57:32,2024-05-14 16:57:32
90166,345,1715698650898,6,6,6,6,0,0,0,0,2024-05-14 16:57:32,2024-05-14 16:57:32
90167,345,1715698651231,6,6,6,6,0,0,0,0,2024-05-14 16:57:32,2024-05-14 16:57:32
90168,345,1715698651598,6,6,6,6,0,0,0,0,2024-05-14 16:57:33,2024-05-14 16:57:33
90169,345,1715698651897,6,6,6,6,0,0,0,0,2024-05-14 16:57:33,2024-05-14 16:57:33
90170,345,1715698652251,6,6,6,6,0,0,0,0,2024-05-14 16:57:33,2024-05-14 16:57:33
90171,345,1715698652620,6,6,6,6,0,0,0,0,2024-05-14 16:57:34,2024-05-14 16:57:34
90172,345,1715698652976,6,6,6,6,0,0,0,0,2024-05-14 16:57:34,2024-05-14 16:57:34
90173,345,1715698653347,6,6,6,6,0,0,0,0,2024-05-14 16:57:35,2024-05-14 16:57:35
90174,345,1715698653717,6,6,6,6,0,0,0,0,2024-05-14 16:57:35,2024-05-14 16:57:35
90175,345,1715698654070,6,6,6,6,0,0,0,0,2024-05-14 16:57:35,2024-05-14 16:57:35
90176,345,1715698654376,6,6,6,6,0,0,0,0,2024-05-14 16:57:36,2024-05-14 16:57:36
90177,345,1715698654743,6,6,6,6,0,0,0,0,2024-05-14 16:57:36,2024-05-14 16:57:36
90178,345,1715698655144,6,6,6,6,0,0,0,0,2024-05-14 16:57:36,2024-05-14 16:57:36
90179,345,1715698655457,6,6,6,6,0,0,0,0,2024-05-14 16:57:37,2024-05-14 16:57:37
90180,345,1715698655829,6,6,6,6,0,0,0,0,2024-05-14 16:57:37,2024-05-14 16:57:37
90181,345,1715698656151,6,6,6,6,0,0,0,0,2024-05-14 16:57:37,2024-05-14 16:57:37
90182,345,1715698656480,6,6,6,6,0,0,0,0,2024-05-14 16:57:38,2024-05-14 16:57:38
90183,345,1715698656844,6,6,6,6,0,0,0,0,2024-05-14 16:57:38,2024-05-14 16:57:38
90184,345,1715698657187,6,6,6,6,0,0,0,0,2024-05-14 16:57:38,2024-05-14 16:57:38
90185,345,1715698657578,6,6,6,6,0,0,0,0,2024-05-14 16:57:39,2024-05-14 16:57:39
90186,345,1715698657940,6,6,6,6,0,0,0,0,2024-05-14 16:57:39,2024-05-14 16:57:39
90187,345,1715698658296,6,6,6,6,0,0,0,0,2024-05-14 16:57:40,2024-05-14 16:57:40
90188,345,1715698658700,6,6,6,6,0,0,0,0,2024-05-14 16:57:40,2024-05-14 16:57:40
90189,345,1715698658970,6,6,6,6,0,0,0,0,2024-05-14 16:57:40,2024-05-14 16:57:40
90190,345,1715698659337,6,6,6,6,0,0,0,0,2024-05-14 16:57:41,2024-05-14 16:57:41
90191,345,1715698659689,6,6,6,6,0,0,0,0,2024-05-14 16:57:41,2024-05-14 16:57:41
90192,345,1715698660065,6,6,6,6,0,0,0,0,2024-05-14 16:57:41,2024-05-14 16:57:41
90193,345,1715698660428,6,6,6,6,0,0,0,0,2024-05-14 16:57:42,2024-05-14 16:57:42
90194,345,1715698660773,6,6,6,6,0,0,0,0,2024-05-14 16:57:42,2024-05-14 16:57:42
90195,345,1715698661154,6,6,6,6,0,0,0,0,2024-05-14 16:57:42,2024-05-14 16:57:42
90196,345,1715698661427,6,6,6,6,0,0,0,0,2024-05-14 16:57:43,2024-05-14 16:57:43
90197,345,1715698661789,6,6,6,6,0,0,0,0,2024-05-14 16:57:43,2024-05-14 16:57:43
90198,345,1715698662141,6,6,6,6,0,0,0,0,2024-05-14 16:57:43,2024-05-14 16:57:43
90199,345,1715698662580,6,6,6,6,0,0,0,0,2024-05-14 16:57:44,2024-05-14 16:57:44
90200,345,1715698662929,6,6,6,6,0,0,0,0,2024-05-14 16:57:44,2024-05-14 16:57:44
90201,345,1715698663254,6,6,6,6,0,0,0,0,2024-05-14 16:57:44,2024-05-14 16:57:44
90202,345,1715698663580,6,6,6,6,0,0,0,0,2024-05-14 16:57:45,2024-05-14 16:57:45
90203,345,1715698663923,6,6,6,6,0,0,0,0,2024-05-14 16:57:45,2024-05-14 16:57:45
90204,345,1715698664287,6,6,6,6,0,0,0,0,2024-05-14 16:57:45,2024-05-14 16:57:45
90205,345,1715698664757,6,6,6,6,0,0,0,0,2024-05-14 16:57:46,2024-05-14 16:57:46
90206,345,1715698664994,6,6,6,6,0,0,0,0,2024-05-14 16:57:46,2024-05-14 16:57:46
90207,345,1715698665380,6,6,6,6,0,0,0,0,2024-05-14 16:57:47,2024-05-14 16:57:47
90208,345,1715698665737,6,6,6,6,0,0,0,0,2024-05-14 16:57:47,2024-05-14 16:57:47
90209,345,1715698666048,6,6,6,6,0,0,0,0,2024-05-14 16:57:47,2024-05-14 16:57:47
90210,345,1715698666401,6,6,6,6,0,0,0,0,2024-05-14 16:57:48,2024-05-14 16:57:48
90211,345,1715698666772,6,6,6,6,0,0,0,0,2024-05-14 16:57:48,2024-05-14 16:57:48
90212,345,1715698667119,6,6,6,6,0,0,0,0,2024-05-14 16:57:48,2024-05-14 16:57:48
90213,345,1715698667456,6,6,6,6,0,0,0,0,2024-05-14 16:57:49,2024-05-14 16:57:49
90214,345,1715698667817,6,6,6,6,0,0,0,0,2024-05-14 16:57:49,2024-05-14 16:57:49
90215,345,1715698668126,6,6,6,6,0,0,0,0,2024-05-14 16:57:49,2024-05-14 16:57:49
90216,345,1715698668520,6,6,6,6,0,0,0,0,2024-05-14 16:57:50,2024-05-14 16:57:50
90217,345,1715698668874,6,6,6,6,0,0,0,0,2024-05-14 16:57:50,2024-05-14 16:57:50
90218,345,1715698669244,6,6,6,6,0,0,0,0,2024-05-14 16:57:50,2024-05-14 16:57:50
90219,345,1715698669596,6,6,6,6,0,0,0,0,2024-05-14 16:57:51,2024-05-14 16:57:51
90220,345,1715698669997,6,6,6,6,0,0,0,0,2024-05-14 16:57:51,2024-05-14 16:57:51
90221,345,1715698670265,6,6,6,6,0,0,0,0,2024-05-14 16:57:51,2024-05-14 16:57:51
90222,345,1715698670600,6,6,6,6,0,0,0,0,2024-05-14 16:57:52,2024-05-14 16:57:52
90223,345,1715698670980,6,6,6,6,0,0,0,0,2024-05-14 16:57:52,2024-05-14 16:57:52
90224,345,1715698671360,6,6,6,6,0,0,0,0,2024-05-14 16:57:53,2024-05-14 16:57:53
90225,345,1715698671708,6,6,6,6,0,0,0,0,2024-05-14 16:57:53,2024-05-14 16:57:53
90226,345,1715698672044,6,6,6,6,0,0,0,0,2024-05-14 16:57:53,2024-05-14 16:57:53
90227,345,1715698672414,6,6,6,6,0,0,0,0,2024-05-14 16:57:54,2024-05-14 16:57:54
90228,345,1715698672762,6,6,6,6,0,0,0,0,2024-05-14 16:57:54,2024-05-14 16:57:54
90229,345,1715698673118,6,6,6,6,0,0,0,0,2024-05-14 16:57:54,2024-05-14 16:57:54
90230,345,1715698673464,6,6,6,6,0,0,0,0,2024-05-14 16:57:55,2024-05-14 16:57:55
90231,345,1715698673823,6,6,6,6,0,0,0,0,2024-05-14 16:57:55,2024-05-14 16:57:55
90232,345,1715698674196,6,6,6,6,0,0,0,0,2024-05-14 16:57:55,2024-05-14 16:57:55
90233,345,1715698674546,6,6,6,6,0,0,0,0,2024-05-14 16:57:56,2024-05-14 16:57:56
90234,345,1715698674898,6,6,6,6,0,0,0,0,2024-05-14 16:57:56,2024-05-14 16:57:56
90235,345,1715698675233,6,6,6,6,0,0,0,0,2024-05-14 16:57:56,2024-05-14 16:57:56
90236,345,1715698675581,6,6,6,6,0,0,0,0,2024-05-14 16:57:57,2024-05-14 16:57:57
90237,345,1715698675930,6,6,6,6,0,0,0,0,2024-05-14 16:57:57,2024-05-14 16:57:57
90238,345,1715698676296,6,6,6,6,0,0,0,0,2024-05-14 16:57:58,2024-05-14 16:57:58
90239,345,1715698676683,6,6,6,6,0,0,0,0,2024-05-14 16:57:58,2024-05-14 16:57:58
90240,345,1715698676998,6,6,6,6,0,0,0,0,2024-05-14 16:57:58,2024-05-14 16:57:58
90241,345,1715698677313,6,6,6,6,0,0,0,0,2024-05-14 16:57:59,2024-05-14 16:57:59
90242,345,1715698677669,6,6,6,6,0,0,0,0,2024-05-14 16:57:59,2024-05-14 16:57:59
90243,345,1715698678064,6,6,6,6,0,0,0,0,2024-05-14 16:57:59,2024-05-14 16:57:59
90244,345,1715698678426,6,6,6,6,0,0,0,0,2024-05-14 16:58:00,2024-05-14 16:58:00
90245,345,1715698678772,6,6,6,6,0,0,0,0,2024-05-14 16:58:00,2024-05-14 16:58:00
90246,345,1715698679176,6,6,6,6,0,0,0,0,2024-05-14 16:58:00,2024-05-14 16:58:00
90247,345,1715698679501,6,6,6,6,0,0,0,0,2024-05-14 16:58:01,2024-05-14 16:58:01
90248,345,1715698679821,6,6,6,6,0,0,0,0,2024-05-14 16:58:01,2024-05-14 16:58:01
90249,345,1715698680186,6,6,6,6,0,0,0,0,2024-05-14 16:58:01,2024-05-14 16:58:01
90250,345,1715698680553,6,6,6,6,0,0,0,0,2024-05-14 16:58:02,2024-05-14 16:58:02
90251,345,1715698680861,6,6,6,6,0,0,0,0,2024-05-14 16:58:02,2024-05-14 16:58:02
90252,345,1715698681277,6,6,6,6,0,0,0,0,2024-05-14 16:58:02,2024-05-14 16:58:02
90253,345,1715698681581,6,6,6,6,0,0,0,0,2024-05-14 16:58:03,2024-05-14 16:58:03
90254,345,1715698681922,6,6,6,6,0,0,0,0,2024-05-14 16:58:03,2024-05-14 16:58:03
90255,345,1715698682287,6,6,6,6,0,0,0,0,2024-05-14 16:58:03,2024-05-14 16:58:03
90256,345,1715698682678,6,6,6,6,0,0,0,0,2024-05-14 16:58:04,2024-05-14 16:58:04
90257,345,1715698683056,6,6,6,6,0,0,0,0,2024-05-14 16:58:04,2024-05-14 16:58:04
90258,345,1715698683367,6,6,6,6,0,0,0,0,2024-05-14 16:58:05,2024-05-14 16:58:05
90259,345,1715698683752,6,6,6,6,0,0,0,0,2024-05-14 16:58:05,2024-05-14 16:58:05
90260,345,1715698684084,6,6,6,6,0,0,0,0,2024-05-14 16:58:05,2024-05-14 16:58:05
90261,345,1715698684406,6,6,6,6,0,0,0,0,2024-05-14 16:58:06,2024-05-14 16:58:06
90262,345,1715698684804,6,6,6,6,0,0,0,0,2024-05-14 16:58:06,2024-05-14 16:58:06
90263,345,1715698685115,6,6,6,6,0,0,0,0,2024-05-14 16:58:06,2024-05-14 16:58:06
90264,345,1715698685477,6,6,6,6,0,0,0,0,2024-05-14 16:58:07,2024-05-14 16:58:07
90265,345,1715698685837,6,6,6,6,0,0,0,0,2024-05-14 16:58:07,2024-05-14 16:58:07
90266,345,1715698686249,6,6,6,6,0,0,0,0,2024-05-14 16:58:07,2024-05-14 16:58:07
90267,345,1715698686504,6,6,6,6,0,0,0,0,2024-05-14 16:58:08,2024-05-14 16:58:08
90268,345,1715698686887,6,6,6,6,0,0,0,0,2024-05-14 16:58:08,2024-05-14 16:58:08
90269,345,1715698687235,6,6,6,6,0,0,0,0,2024-05-14 16:58:08,2024-05-14 16:58:08
90270,345,1715698687594,6,6,6,6,0,0,0,0,2024-05-14 16:58:09,2024-05-14 16:58:09
90271,345,1715698687960,6,6,6,6,0,0,0,0,2024-05-14 16:58:09,2024-05-14 16:58:09
90272,345,1715698688317,6,6,6,6,0,0,0,0,2024-05-14 16:58:10,2024-05-14 16:58:10
90273,345,1715698688668,6,6,6,6,0,0,0,0,2024-05-14 16:58:10,2024-05-14 16:58:10
90274,345,1715698688995,6,6,6,6,0,0,0,0,2024-05-14 16:58:10,2024-05-14 16:58:10
90275,345,1715698689348,6,6,6,6,0,0,0,0,2024-05-14 16:58:11,2024-05-14 16:58:11
90276,345,1715698689727,6,6,6,6,0,0,0,0,2024-05-14 16:58:11,2024-05-14 16:58:11
90277,345,1715698690075,6,6,6,6,0,0,0,0,2024-05-14 16:58:11,2024-05-14 16:58:11
90278,345,1715698690421,6,6,6,6,0,0,0,0,2024-05-14 16:58:12,2024-05-14 16:58:12
90279,345,1715698690801,6,6,6,6,0,0,0,0,2024-05-14 16:58:12,2024-05-14 16:58:12
90280,345,1715698691100,6,6,6,6,0,0,0,0,2024-05-14 16:58:12,2024-05-14 16:58:12
90281,345,1715698691461,6,6,6,6,0,0,0,0,2024-05-14 16:58:13,2024-05-14 16:58:13
90282,345,1715698691832,6,6,6,6,0,0,0,0,2024-05-14 16:58:13,2024-05-14 16:58:13
90283,345,1715698692239,6,6,6,6,0,0,0,0,2024-05-14 16:58:13,2024-05-14 16:58:13
90284,345,1715698692595,6,6,6,6,0,0,0,0,2024-05-14 16:58:14,2024-05-14 16:58:14
90285,345,1715698692907,6,6,6,6,0,0,0,0,2024-05-14 16:58:14,2024-05-14 16:58:14
90286,345,1715698693267,6,6,6,6,0,0,0,0,2024-05-14 16:58:14,2024-05-14 16:58:14
90287,345,1715698693574,6,6,6,6,0,0,0,0,2024-05-14 16:58:15,2024-05-14 16:58:15
90288,345,1715698693936,6,6,6,6,0,0,0,0,2024-05-14 16:58:15,2024-05-14 16:58:15
90289,345,1715698694314,6,6,6,6,0,0,0,0,2024-05-14 16:58:16,2024-05-14 16:58:16
90290,345,1715698694653,6,6,6,6,0,0,0,0,2024-05-14 16:58:16,2024-05-14 16:58:16
90291,345,1715698695036,6,6,6,6,0,0,0,0,2024-05-14 16:58:16,2024-05-14 16:58:16
90292,345,1715698695381,6,6,6,6,0,0,0,0,2024-05-14 16:58:17,2024-05-14 16:58:17
90293,345,1715698695685,6,6,6,6,0,0,0,0,2024-05-14 16:58:17,2024-05-14 16:58:17
90294,345,1715698696062,6,6,6,6,0,0,0,0,2024-05-14 16:58:17,2024-05-14 16:58:17
90295,345,1715698696408,6,6,6,6,0,0,0,0,2024-05-14 16:58:18,2024-05-14 16:58:18
90296,345,1715698696774,6,6,6,6,0,0,0,0,2024-05-14 16:58:18,2024-05-14 16:58:18
90297,345,1715698697144,6,6,6,6,0,0,0,0,2024-05-14 16:58:18,2024-05-14 16:58:18
90298,345,1715698697492,6,6,6,6,0,0,0,0,2024-05-14 16:58:19,2024-05-14 16:58:19
90299,345,1715698697816,6,6,6,6,0,0,0,0,2024-05-14 16:58:19,2024-05-14 16:58:19
90300,345,1715698698175,6,6,6,6,0,0,0,0,2024-05-14 16:58:19,2024-05-14 16:58:19
90301,345,1715698698530,6,6,6,6,0,0,0,0,2024-05-14 16:58:20,2024-05-14 16:58:20
90302,345,1715698698888,6,6,6,6,0,0,0,0,2024-05-14 16:58:20,2024-05-14 16:58:20
90303,345,1715698699264,6,6,6,6,0,0,0,0,2024-05-14 16:58:20,2024-05-14 16:58:20
90304,345,1715698699608,6,6,6,6,0,0,0,0,2024-05-14 16:58:21,2024-05-14 16:58:21
90305,345,1715698699981,6,6,6,6,0,0,0,0,2024-05-14 16:58:21,2024-05-14 16:58:21
90306,345,1715698700284,6,6,6,6,0,0,0,0,2024-05-14 16:58:21,2024-05-14 16:58:21
90307,345,1715698700638,6,6,6,6,0,0,0,0,2024-05-14 16:58:22,2024-05-14 16:58:22
90308,345,1715698700999,6,6,6,6,0,0,0,0,2024-05-14 16:58:22,2024-05-14 16:58:22
90309,345,1715698701359,6,6,6,6,0,0,0,0,2024-05-14 16:58:23,2024-05-14 16:58:23
90310,345,1715698701720,6,6,6,6,0,0,0,0,2024-05-14 16:58:23,2024-05-14 16:58:23
90311,345,1715698702182,6,6,6,6,0,0,0,0,2024-05-14 16:58:23,2024-05-14 16:58:23
90312,345,1715698702398,6,6,6,6,0,0,0,0,2024-05-14 16:58:24,2024-05-14 16:58:24
90313,345,1715698702764,6,6,6,6,0,0,0,0,2024-05-14 16:58:24,2024-05-14 16:58:24
90314,345,1715698703120,6,6,6,6,0,0,0,0,2024-05-14 16:58:24,2024-05-14 16:58:24
90315,345,1715698703520,6,6,6,6,0,0,0,0,2024-05-14 16:58:25,2024-05-14 16:58:25
90316,345,1715698703843,6,6,6,6,0,0,0,0,2024-05-14 16:58:25,2024-05-14 16:58:25
90317,345,1715698704239,6,6,6,6,0,0,0,0,2024-05-14 16:58:25,2024-05-14 16:58:25
90318,345,1715698704549,6,6,6,6,0,0,0,0,2024-05-14 16:58:26,2024-05-14 16:58:26
90319,345,1715698704878,6,6,6,6,0,0,0,0,2024-05-14 16:58:26,2024-05-14 16:58:26
90320,345,1715698705226,6,6,6,6,0,0,0,0,2024-05-14 16:58:26,2024-05-14 16:58:26
90321,345,1715698705604,6,6,6,6,0,0,0,0,2024-05-14 16:58:27,2024-05-14 16:58:27
90322,345,1715698705953,6,6,6,6,0,0,0,0,2024-05-14 16:58:27,2024-05-14 16:58:27
90323,345,1715698706319,6,6,6,6,0,0,0,0,2024-05-14 16:58:28,2024-05-14 16:58:28
90324,345,1715698706678,6,6,6,6,0,0,0,0,2024-05-14 16:58:28,2024-05-14 16:58:28
90325,345,1715698707000,6,6,6,6,0,0,0,0,2024-05-14 16:58:28,2024-05-14 16:58:28
90326,345,1715698707348,6,6,6,6,0,0,0,0,2024-05-14 16:58:29,2024-05-14 16:58:29
90327,345,1715698707723,6,6,6,6,0,0,0,0,2024-05-14 16:58:29,2024-05-14 16:58:29
90328,345,1715698708072,6,6,6,6,0,0,0,0,2024-05-14 16:58:29,2024-05-14 16:58:29
90329,345,1715698708421,6,6,6,6,0,0,0,0,2024-05-14 16:58:30,2024-05-14 16:58:30
90330,345,1715698708795,6,6,6,6,0,0,0,0,2024-05-14 16:58:30,2024-05-14 16:58:30
90331,345,1715698709148,6,6,6,6,0,0,0,0,2024-05-14 16:58:30,2024-05-14 16:58:30
90332,345,1715698709452,6,6,6,6,0,0,0,0,2024-05-14 16:58:31,2024-05-14 16:58:31
90333,345,1715698709842,6,6,6,6,0,0,0,0,2024-05-14 16:58:31,2024-05-14 16:58:31
90334,345,1715698710183,6,6,6,6,0,0,0,0,2024-05-14 16:58:31,2024-05-14 16:58:31
90335,345,1715698710541,6,6,6,6,0,0,0,0,2024-05-14 16:58:32,2024-05-14 16:58:32
90336,345,1715698710912,6,6,6,6,0,0,0,0,2024-05-14 16:58:32,2024-05-14 16:58:32
90337,345,1715698711305,6,6,6,6,0,0,0,0,2024-05-14 16:58:33,2024-05-14 16:58:33
90338,345,1715698711571,6,6,6,6,0,0,0,0,2024-05-14 16:58:33,2024-05-14 16:58:33
90339,345,1715698711945,6,6,6,6,0,0,0,0,2024-05-14 16:58:33,2024-05-14 16:58:33
90340,345,1715698712289,6,6,6,6,0,0,0,0,2024-05-14 16:58:34,2024-05-14 16:58:34
90341,345,1715698712656,6,6,6,6,0,0,0,0,2024-05-14 16:58:34,2024-05-14 16:58:34
90342,345,1715698713026,6,6,6,6,0,0,0,0,2024-05-14 16:58:34,2024-05-14 16:58:34
90343,345,1715698713421,6,6,6,6,0,0,0,0,2024-05-14 16:58:35,2024-05-14 16:58:35
90344,345,1715698713788,6,6,6,6,0,0,0,0,2024-05-14 16:58:35,2024-05-14 16:58:35
90345,345,1715698714047,6,6,6,6,0,0,0,0,2024-05-14 16:58:35,2024-05-14 16:58:35
90346,345,1715698714422,6,6,6,6,0,0,0,0,2024-05-14 16:58:36,2024-05-14 16:58:36
90347,345,1715698714771,6,6,6,6,0,0,0,0,2024-05-14 16:58:36,2024-05-14 16:58:36
90348,345,1715698715131,6,6,6,6,0,0,0,0,2024-05-14 16:58:36,2024-05-14 16:58:36
90349,345,1715698715508,6,6,6,6,0,0,0,0,2024-05-14 16:58:37,2024-05-14 16:58:37
90350,345,1715698715867,6,6,6,6,0,0,0,0,2024-05-14 16:58:37,2024-05-14 16:58:37
90351,345,1715698716165,6,6,6,6,0,0,0,0,2024-05-14 16:58:37,2024-05-14 16:58:37
90352,345,1715698716569,6,6,6,6,0,0,0,0,2024-05-14 16:58:38,2024-05-14 16:58:38
90353,345,1715698716862,6,6,6,6,0,0,0,0,2024-05-14 16:58:38,2024-05-14 16:58:38
90354,345,1715698717275,6,6,6,6,0,0,0,0,2024-05-14 16:58:38,2024-05-14 16:58:38
90355,345,1715698717603,6,6,6,6,0,0,0,0,2024-05-14 16:58:39,2024-05-14 16:58:39
90356,345,1715698717952,6,6,6,6,0,0,0,0,2024-05-14 16:58:39,2024-05-14 16:58:39
90357,345,1715698718274,6,6,6,6,0,0,0,0,2024-05-14 16:58:39,2024-05-14 16:58:39
90358,345,1715698718660,6,6,6,6,0,0,0,0,2024-05-14 16:58:40,2024-05-14 16:58:40
90359,346,1715703107496,6,6,6,6,0,0,0,0,2024-05-14 18:11:49,2024-05-14 18:11:49
90360,346,1715703107802,6,6,6,6,0,0,0,0,2024-05-14 18:11:49,2024-05-14 18:11:49
90361,346,1715703108166,6,6,6,6,0,0,0,0,2024-05-14 18:11:49,2024-05-14 18:11:49
90362,346,1715703108530,6,6,6,6,0,0,0,0,2024-05-14 18:11:50,2024-05-14 18:11:50
90363,346,1715703108909,6,6,6,6,0,0,0,0,2024-05-14 18:11:50,2024-05-14 18:11:50
90364,346,1715703109274,6,6,6,6,0,0,0,0,2024-05-14 18:11:50,2024-05-14 18:11:50
90365,346,1715703109624,6,6,6,6,0,0,0,0,2024-05-14 18:11:51,2024-05-14 18:11:51
90366,346,1715703109939,6,6,6,6,0,0,0,0,2024-05-14 18:11:51,2024-05-14 18:11:51
90367,346,1715703110315,6,6,6,6,0,0,0,0,2024-05-14 18:11:52,2024-05-14 18:11:52
90368,346,1715703110665,6,6,6,6,0,0,0,0,2024-05-14 18:11:52,2024-05-14 18:11:52
90369,346,1715703111031,6,6,6,6,0,0,0,0,2024-05-14 18:11:52,2024-05-14 18:11:52
90370,346,1715703111384,6,6,6,6,0,0,0,0,2024-05-14 18:11:53,2024-05-14 18:11:53
90371,346,1715703111717,6,6,6,6,0,0,0,0,2024-05-14 18:11:53,2024-05-14 18:11:53
90372,346,1715703112087,6,6,6,6,0,0,0,0,2024-05-14 18:11:53,2024-05-14 18:11:53
90373,346,1715703112404,6,6,6,6,0,0,0,0,2024-05-14 18:11:54,2024-05-14 18:11:54
90374,346,1715703112773,6,6,6,6,0,0,0,0,2024-05-14 18:11:54,2024-05-14 18:11:54
90375,346,1715703113151,6,6,6,6,0,0,0,0,2024-05-14 18:11:54,2024-05-14 18:11:54
90376,346,1715703113496,6,6,6,6,0,0,0,0,2024-05-14 18:11:55,2024-05-14 18:11:55
90377,346,1715703113857,6,6,6,6,0,0,0,0,2024-05-14 18:11:55,2024-05-14 18:11:55
90378,346,1715703114236,6,6,6,6,0,0,0,0,2024-05-14 18:11:55,2024-05-14 18:11:55
90379,346,1715703114537,6,6,6,6,0,0,0,0,2024-05-14 18:11:56,2024-05-14 18:11:56
90380,346,1715703114866,6,6,6,6,0,0,0,0,2024-05-14 18:11:56,2024-05-14 18:11:56
90381,346,1715703115267,6,6,6,6,0,0,0,0,2024-05-14 18:11:56,2024-05-14 18:11:56
90382,346,1715703115674,6,6,6,6,0,0,0,0,2024-05-14 18:11:57,2024-05-14 18:11:57
90383,346,1715703115976,6,6,6,6,0,0,0,0,2024-05-14 18:11:57,2024-05-14 18:11:57
90384,346,1715703116312,6,6,6,6,0,0,0,0,2024-05-14 18:11:58,2024-05-14 18:11:58
90385,346,1715703116668,6,6,6,6,0,0,0,0,2024-05-14 18:11:58,2024-05-14 18:11:58
90386,346,1715703117002,6,6,6,6,0,0,0,0,2024-05-14 18:11:58,2024-05-14 18:11:58
90387,346,1715703117365,6,6,6,6,0,0,0,0,2024-05-14 18:11:59,2024-05-14 18:11:59
90388,346,1715703117723,6,6,6,6,0,0,0,0,2024-05-14 18:11:59,2024-05-14 18:11:59
90389,346,1715703118107,6,6,6,6,0,0,0,0,2024-05-14 18:11:59,2024-05-14 18:11:59
90390,346,1715703118493,6,6,6,6,0,0,0,0,2024-05-14 18:12:00,2024-05-14 18:12:00
90391,346,1715703118809,6,6,6,6,0,0,0,0,2024-05-14 18:12:00,2024-05-14 18:12:00
90392,346,1715703119174,6,6,6,6,0,0,0,0,2024-05-14 18:12:00,2024-05-14 18:12:00
90393,346,1715703119459,6,6,6,6,0,0,0,0,2024-05-14 18:12:01,2024-05-14 18:12:01
90394,346,1715703119842,6,6,6,6,0,0,0,0,2024-05-14 18:12:01,2024-05-14 18:12:01
90395,346,1715703120201,6,6,6,6,0,0,0,0,2024-05-14 18:12:01,2024-05-14 18:12:01
90396,346,1715703120576,6,6,6,6,0,0,0,0,2024-05-14 18:12:02,2024-05-14 18:12:02
90397,346,1715703120913,6,6,6,6,0,0,0,0,2024-05-14 18:12:02,2024-05-14 18:12:02
90398,346,1715703121268,6,6,6,6,0,0,0,0,2024-05-14 18:12:02,2024-05-14 18:12:02
90399,346,1715703121640,6,6,6,6,0,0,0,0,2024-05-14 18:12:03,2024-05-14 18:12:03
90400,346,1715703121969,6,6,6,6,0,0,0,0,2024-05-14 18:12:03,2024-05-14 18:12:03
90401,346,1715703122323,6,6,6,6,0,0,0,0,2024-05-14 18:12:04,2024-05-14 18:12:04
90402,346,1715703122685,6,6,6,6,0,0,0,0,2024-05-14 18:12:04,2024-05-14 18:12:04
90403,346,1715703123048,6,6,6,6,0,0,0,0,2024-05-14 18:12:04,2024-05-14 18:12:04
90404,346,1715703123398,6,6,6,6,0,0,0,0,2024-05-14 18:12:05,2024-05-14 18:12:05
90405,346,1715703123733,6,6,6,6,0,0,0,0,2024-05-14 18:12:05,2024-05-14 18:12:05
90406,346,1715703124086,6,6,6,6,0,0,0,0,2024-05-14 18:12:05,2024-05-14 18:12:05
90407,346,1715703124414,6,6,6,6,0,0,0,0,2024-05-14 18:12:06,2024-05-14 18:12:06
90408,346,1715703124777,6,6,6,6,0,0,0,0,2024-05-14 18:12:06,2024-05-14 18:12:06
90409,346,1715703125127,6,6,6,6,0,0,0,0,2024-05-14 18:12:06,2024-05-14 18:12:06
